Case,Task,lc13_Ch1,lc13_Ch2,lc13_Ch3,lc13_Ch4
330,11,0.106623224609472,0.142767817073974,0.139248368894426,0.611360589422129
330,12,0.190909227703695,0.115464612701427,0.347764735940529,0.345861423654349
330,13,0.104147140138466,0.354480758870591,0.165712354088714,0.37565974690223
330,14,0.334667573122752,0.108839349054606,0.0731427831305496,0.483350294692093
330,15,0.156817736294785,0.454201096930929,0.0738599415860693,0.315121225188217
330,16,0.294835057057985,0.26174476354511,0.0421170013127104,0.401303178084195
330,17,0.251999353219849,0.32564207821573,0.105777741435007,0.316580827129415
330,18,0.1005137184662,0.116949265793137,0.49326078740107,0.289276228339593
330,19,0.30125892877724,0.306292071410676,0.156780234817534,0.23566876499455
335,1,0.293961047229357,0.189237499488077,0.0877516610317435,0.429049792250823
335,2,0.170758449742043,0.206253502014767,0.462799763397296,0.160188284845894
335,3,0.380972664680374,0.39614360027249,0.0637130474815238,0.159170687565613
335,4,0.161996846658705,0.18412688881981,0.111993921329483,0.541882343192001
335,5,0.126643607183208,0.0689717693734457,0.337936333506798,0.466448289936548
335,6,0.527246461708179,0.211455898155427,0.0648168914325652,0.196480748703829
335,7,0.490807261888213,0.0651106762245055,0.290616112473061,0.153465949414221
335,8,0.270959315086819,0.313465937760969,0.0897315534957167,0.325843193656496
335,9,0.0686359618304526,0.204779942095744,0.397134109476336,0.329449986597467
335,10,0.63772269876894,0.136584581304774,0.0682181882668101,0.157474531659476
335,11,0.0713899986706226,0.13927754674516,0.506036619346818,0.2832958352374
335,12,0.12088336655095,0.191072718080543,0.415821588141045,0.272222327227462
335,13,0.213137585457811,0.147426301518337,0.0800338604498883,0.559402252573964
335,14,0.0760384385513966,0.331498441586393,0.206266703114015,0.386196416748196
335,15,0.132543756729744,0.198575044298231,0.503739936451636,0.165141262520389
335,16,0.165906439822696,0.325814351534481,0.183572307951157,0.324706900691665
335,17,0.485777276303445,0.185827854053998,0.0624869942778423,0.265907875364716
335,18,0.261722982000385,0.304031697327534,0.100079151642878,0.334166169029204
335,19,0.160249033542643,0.169371222735088,0.453670493512148,0.216709250210121
338,1,0.614088172552308,0.101689573152659,0.0686296101888323,0.2155926441062
338,2,0.114076061320704,0.131217308739307,0.280116010628833,0.474590619311156
338,3,0.0672823471646924,0.461680928630022,0.309843609068046,0.161193115137239
338,4,0.280627499865852,0.410758638333143,0.117104061832479,0.191509799968526
338,5,0.263111338553191,0.116312120094034,0.250027680604551,0.370548860748225
338,6,0.33838173506031,0.184364686080012,0.229327856690326,0.247925722169353
338,7,0.418037611629675,0.0939977207250488,0.263456624010677,0.224508043634599
338,8,0.355305653730476,0.428763566081334,0.0508097248087043,0.165121055379486
338,9,0.13828122057031,0.347802282474123,0.0781250994678173,0.435791397487749
338,10,0.215207604760559,0.290969996476925,0.279945450331336,0.213876948431181
338,11,0.0761215143593136,0.503133990985421,0.0929683216052597,0.327776173050005
338,12,0.283956295372836,0.292455999065123,0.0578981208623355,0.365689584699705
338,13,0.108874858463151,0.330795880107103,0.306162510895649,0.254166750534097
338,14,0.412302454496762,0.0653436778073448,0.325954812098635,0.196399055597259
338,15,0.130402988495344,0.112647916574845,0.348407127321222,0.408541967608588
338,16,0.203499183144104,0.214971075439643,0.172171317167264,0.409358424248988
338,17,0.531689618236612,0.0428281279313933,0.159775652652345,0.265706601179649
338,18,0.14853790138534,0.14118586259022,0.125762997379922,0.584513238644518
338,19,0.225203372794717,0.167198330167056,0.124928219775242,0.482670077262985
342,1,0.177824146022911,0.480519826161202,0.175721979627827,0.16593404818806
342,2,0.164091233979122,0.113416541086106,0.154203988381992,0.56828823655278
342,3,0.178498872030695,0.406990283059197,0.0923922548155367,0.322118590094571
342,4,0.169090758027308,0.111711781602717,0.157983812346082,0.561213648023892
342,5,0.0466332506153854,0.345938493043682,0.436765851575603,0.17066240476533
342,6,0.145560755477804,0.178442298861648,0.184235408661297,0.491761536999252
342,7,0.136606324679811,0.466551208290757,0.204920013179861,0.191922453849572
342,8,0.450038900198226,0.247161200956098,0.077143220841617,0.225656678004059
342,9,0.418052378985042,0.281781786365285,0.078128835198976,0.222036999450698
342,10,0.175193945564688,0.207365049628161,0.0976919213136208,0.51974908349353
342,11,0.128737671486521,0.178522185445921,0.197554632812349,0.495185510255209
342,12,0.131788591002134,0.120527000726508,0.392077851503034,0.355606556768324
342,13,0.204063106242481,0.270109945261222,0.252992476616062,0.272834471880235
342,14,0.0958454861335233,0.133154855457867,0.271029533930762,0.499970124477848
342,15,0.0877322186208043,0.266895758316479,0.235259373457049,0.410112649605668
342,16,0.386734397104324,0.282113425971882,0.133739048982394,0.1974131279414
342,17,0.276697443481492,0.188345812669591,0.13132882203784,0.403627921811077
342,18,0.570040687122229,0.0900011255267589,0.161468207871027,0.178489979479985
342,19,0.153921949023326,0.239172016134565,0.160692130419618,0.446213904422491
359,1,0.300274998934364,0.328439505873061,0.0791485706693186,0.292136924523257
359,2,0.555643054494894,0.0949787081650355,0.0618293266284224,0.287548910711648
359,3,0.108674202520596,0.134165500744818,0.211938155046705,0.545222141687881
359,4,0.472691370550889,0.0687718428305821,0.142717535272573,0.315819251345956
359,5,0.112866247709569,0.274664125355805,0.159776425602892,0.452693201331734
359,6,0.149295268116631,0.551136294917347,0.078572017116382,0.22099641984964
359,7,0.40955725390918,0.148605085316989,0.0905801797421666,0.351257481031664
359,8,0.121967531057048,0.139555168945547,0.150615704387985,0.587861595609419
359,9,0.23789281646696,0.0501104828234338,0.490284197747731,0.221712502961875
359,10,0.0854912074346445,0.179223127357567,0.327719399185105,0.407566266022684
359,11,0.1778436491021,0.234840526186797,0.0683095123271954,0.519006312383907
359,12,0.0814719269319863,0.560853067685439,0.101509851245005,0.25616515413757
359,13,0.0773110332907252,0.643725212158964,0.103349246415786,0.175614508134526
359,14,0.404228734018066,0.162982310376899,0.116417140926829,0.316371814678206
359,15,0.60898279701453,0.0601116333927594,0.0880106150130289,0.242894954579682
359,16,0.0380783549792203,0.18205673616335,0.566666779081115,0.213198129776315
359,17,0.221137695725967,0.248717320831903,0.223555086614103,0.306589896828027
359,18,0.665641989952618,0.141463159797443,0.0481587950331767,0.144736055216762
359,19,0.0687188065614745,0.482502355944293,0.25924406690206,0.189534770592172
360,1,0.167673251331442,0.122083753204506,0.161993059028927,0.548249936435125
360,2,0.66870310509851,0.0665378763856001,0.0829138791842721,0.181845139331618
360,3,0.140879613322879,0.574344423232247,0.0616397442384543,0.22313621920642
360,4,0.257761087748502,0.115506977996913,0.231065906247933,0.395666028006652
360,5,0.27548385632441,0.181931551564062,0.385055081144575,0.157529510966953
360,6,0.196515472475879,0.110267713916111,0.266091491879535,0.427125321728475
360,7,0.27116809160746,0.136087680956046,0.0985758022551687,0.494168425181325
360,8,0.521793690881616,0.107553809383148,0.119631278119042,0.251021221616194
360,9,0.474077443840115,0.108660764772723,0.122539442110437,0.294722349276725
360,10,0.263815555186274,0.0890245918137943,0.158322675540388,0.488837177459543
360,11,0.380485527374752,0.198339808224792,0.315318376131804,0.105856288268652
360,12,0.0728311118290084,0.374071422198509,0.297274049036351,0.255823416936132
360,13,0.0786211973961629,0.105070604199308,0.642354347539705,0.173953850864824
360,14,0.383503615525056,0.273954908476385,0.225950830654199,0.116590645344361
360,15,0.169146708892267,0.0995595480562729,0.279229385234497,0.452064357816963
360,16,0.327350535025423,0.338830934598708,0.15597058554314,0.177847944832729
360,17,0.087155453114412,0.571928706755914,0.0734777881841003,0.267438051945573
360,18,0.0925164926474883,0.246962016471808,0.11236847099805,0.548153019882653
360,19,0.267514337157565,0.0855518969583185,0.449939189368511,0.196994576515605
371,1,0.343821025090675,0.122258179761109,0.0971094432726849,0.436811351875531
371,2,0.146599854547234,0.226766460085375,0.135876790753533,0.490756894613859
371,3,0.176778765259905,0.0661666465601525,0.496592575668547,0.260462012511395
371,4,0.206153820453627,0.0964300129185935,0.221943219015543,0.475472947612236
371,5,0.178930176933176,0.211823784479189,0.0793490366369066,0.529897001950728
371,6,0.0645403771793384,0.407771726436109,0.123347695720267,0.404340200664285
371,7,0.130168089318393,0.116279509391009,0.455629085854529,0.297923315436069
371,8,0.266161724744424,0.457446455554003,0.0465551031744956,0.229836716527078
371,9,0.163431915861917,0.374521526288856,0.184104609339845,0.277941948509382
371,10,0.525129258580941,0.138529306287617,0.0907376457254265,0.245603789406015
371,11,0.118898982742219,0.0833204383001375,0.58672012410235,0.211060454855294
371,12,0.126888422654981,0.240422798878302,0.472778249146065,0.159910529320653
371,13,0.126631579401189,0.552957739690494,0.0713915898613415,0.249019091046976
371,14,0.623252239134904,0.0812142121650688,0.112015842301791,0.183517706398237
371,15,0.254531501851311,0.293210899585882,0.176629540992751,0.275628057570056
371,16,0.242908110442271,0.344337180730105,0.195362463645711,0.217392245181913
371,17,0.222267144030901,0.0884758988659749,0.254249389466323,0.435007567636801
371,18,0.131954916816313,0.392149147306836,0.0776783591530529,0.398217576723799
371,19,0.411065286545246,0.220710597165572,0.0664213218938474,0.301802794395334
377,1,0.0925368454048745,0.145834851306613,0.2971799754963,0.464448327792213
377,2,0.215436672738272,0.40257691402955,0.0876074334907605,0.294378979741418
377,3,0.162438075904654,0.164043590216891,0.102561800216029,0.570956533662426
377,4,0.0971286858359439,0.0997067889463893,0.391485967685745,0.411678557531922
377,5,0.235262023905989,0.117886916097657,0.123582088405702,0.523268971590652
377,6,0.10096264145926,0.082185851692357,0.538299441028815,0.278552065819568
377,7,0.151483085564111,0.181471002901481,0.350528449305013,0.316517462229396
377,8,0.0907685246506345,0.208459164759504,0.39225021383619,0.308522096753672
377,9,0.0550804903836981,0.366444082380008,0.351384921505337,0.227090505730958
377,10,0.457233043459706,0.241513110486297,0.0912991788673773,0.20995466718662
377,11,0.0592925301696109,0.503796337656183,0.22347154444994,0.213439587724266
377,12,0.220123674299795,0.203798149895384,0.124478128301133,0.451600047503689
377,13,0.256979736594801,0.11750523867921,0.0774082127097757,0.548106812016213
377,14,0.115568278664696,0.402671275887014,0.107891056285547,0.373869389162744
377,15,0.169286626128045,0.520158114514405,0.163695892136498,0.146859367221052
377,16,0.488680497842997,0.257674543100033,0.0589635716239423,0.194681387433027
377,17,0.488125978846297,0.0613990156231786,0.209160497451652,0.241314508078872
377,18,0.0947653500410181,0.620007499850064,0.0636106442479462,0.221616505860972
377,19,0.245267818765407,0.137287824807247,0.366869847698066,0.25057450872928
378,1,0.367667965004497,0.391296537693845,0.0571113296674297,0.183924167634229
378,2,0.604361891097983,0.0925708807344396,0.0878320475921457,0.215235180575432
378,3,0.068697915402533,0.221436345523389,0.293315421102574,0.416550317971504
378,4,0.102698875031787,0.501931483109107,0.269649913761366,0.12571972809774
378,5,0.0794706934832058,0.468529171052047,0.150918561153233,0.301081574311515
378,6,0.231452637504681,0.105340211757227,0.390660215849145,0.272546934888947
378,7,0.069451285943416,0.220145720575984,0.51232571168044,0.198077281800159
378,8,0.209857509462781,0.108243420616906,0.46145223045496,0.220446839465353
378,9,0.156192255789987,0.105770498717248,0.348013553592191,0.390023691900574
378,10,0.0696994997721128,0.458150314908624,0.136447492945637,0.335702692373626
378,11,0.49751514446758,0.150011304958387,0.0933944727264714,0.259079077847562
378,12,0.121685952113787,0.154979258694578,0.389300972521036,0.3340338166706
378,13,0.142827030135351,0.225643896440405,0.0931111228235084,0.538417950600736
378,14,0.15224256971822,0.146949075141864,0.216211063267191,0.484597291872725
378,15,0.146220673689085,0.129062996215304,0.286885152415314,0.437831177680296
378,16,0.229145963484039,0.445861515655122,0.0722568386500992,0.25273568221074
378,17,0.3769048823559,0.16099142289546,0.0643529578766801,0.39775073687196
378,18,0.30636318031916,0.0883327055167577,0.236169874104089,0.369134240059994
378,19,0.199989604839976,0.41737446095915,0.119326237175524,0.26330969702535
379,1,0.346581547502277,0.0983469844221856,0.110494431397796,0.444577036677742
379,2,0.0880421492488712,0.392112467208536,0.184835394334112,0.335009989208481
379,3,0.481608854670458,0.0572724004235062,0.31121190442097,0.149906840485066
379,4,0.589906116813194,0.0555292908112249,0.111433621073793,0.243130971301788
379,5,0.328118240449742,0.0831212567994991,0.19156880678257,0.397191695968188
379,6,0.146143860513725,0.391482997476939,0.0852159461213569,0.377157195887979
379,7,0.222508313532284,0.0876629557300305,0.190494443592302,0.499334287145383
379,8,0.15673021107502,0.190665985371905,0.381137942190702,0.271465861362373
379,9,0.286973189376723,0.131898086289518,0.110186171286795,0.470942553046964
379,10,0.136551108836185,0.254702775953587,0.28889142502902,0.319854690181208
379,11,0.0991120137710226,0.164332839831497,0.442570748822666,0.293984397574814
379,12,0.104967817340044,0.466644285323279,0.127003330898892,0.301384566437785
379,13,0.514700267696109,0.189274454915993,0.0949884521547777,0.20103682523312
379,14,0.0642501366622404,0.178429392412479,0.548636809672641,0.208683661252639
379,15,0.237414735623522,0.26166786154582,0.0867491307983848,0.414168272032274
379,16,0.256163594250554,0.11623759771472,0.167171334235221,0.460427473799505
379,17,0.15180373518428,0.42479490271255,0.0790769406161825,0.344324421486987
379,18,0.109745936829443,0.287509020033145,0.400846202772873,0.201898840364539
379,19,0.279563333781923,0.21693256644162,0.325596327419053,0.177907772357404
383,1,0.441832614061589,0.0847381372596762,0.110823876810905,0.362605371867829
383,2,0.18137454930711,0.0829546972036956,0.432243922325574,0.303426831163621
383,3,0.0931013110466259,0.590232987771922,0.133417261384656,0.183248439796796
383,4,0.543748152933941,0.242971262760506,0.0647169498084458,0.148563634497108
383,5,0.06226607319946,0.598894674687593,0.0991492005145395,0.239690051598407
383,6,0.256218787370489,0.134175869990648,0.0735476435972607,0.536057699041602
383,7,0.215491107347913,0.0864432951197319,0.258655156464525,0.43941044106783
383,8,0.174745318553075,0.274488862584759,0.0988050722594511,0.451960746602715
383,9,0.108509075162329,0.150164836043185,0.281699032845164,0.459627055949321
383,10,0.169112067196478,0.171624539656894,0.162753245745819,0.496510147400809
383,11,0.0893861436148771,0.43337729661039,0.240527104470516,0.236709455304217
